32,16
32,44
32,48
32,73
32,79
32,84
32,86
32,89
32,93
32,108
32,116
32,122
32,126
33,11
33,16
33,19
33,23
33,29
33,56
33,69
33,71
33,73
33,75
33,85
33,91
33,93
33,94
33,98
33,103
33,121
33,122
34,1
34,8
34,10
34,12
34,13
34,15
34,16
34,21
34,27
34,39
34,46
34,73
34,75
34,79
34,82
34,101
34,116
34,125
35,3
35,7
35,19
35,22
35,30
35,42
35,43
35,55
35,57
35,70
35,74
35,83
35,87
35,100
35,113
35,114
35,119
35,120
36,17
36,26
36,28
36,38
36,40
36,42
36,43
36,55
36,63
36,64
36,71
36,78
36,87
36,115
36,117
36,118
36,119
36,126
37,6
37,21
37,30
37,39
37,47
37,59
37,60
37,67
37,74
37,81
37,83
37,84
37,85
37,89
37,104
37,108
37,109
37,116
38,36
38,41
38,53
38,55
38,57
38,65
38,66
38,70
38,74
38,77
38,82
38,87
38,91
38,102
38,105
38,113
38,119
38,127
39,8
39,13
39,15
39,18
39,25
39,27
39,34
39,37
39,42
39,49
39,53
39,60
39,84
39,88
39,101
39,104
39,108
39,126
40,11
40,23
40,24
40,36
40,41
40,53
40,54
40,61
40,62
40,71
40,84
40,91
40,95
40,98
40,101
40,103
40,106
40,113
41,38
41,40
41,49
41,54
41,62
41,75
41,83
41,84
41,88
41,93
41,94
41,102
41,103
41,107
41,109
41,110
41,118
41,121
42,2
42,20
42,22
42,24
42,35
42,36
42,39
42,43
42,57
42,63
42,70
42,74
42,80
42,87
42,110
42,114
42,118
42,123
43,12
43,14
43,26
43,27
43,35
43,36
43,42
43,49
43,63
43,64
43,69
43,70
43,71
43,74
43,77
43,100
43,112
43,117
44,6
44,10
44,12
44,13
44,14
44,16
44,21
44,29
44,32
44,47
44,50
44,60
44,86
44,87
44,89
44,100
44,101
44,124
45,4
45,5
45,6
45,18
45,20
45,23
45,30
45,46
45,53
45,59
45,79
45,99
45,106
45,110
45,111
45,113
45,120
45,127
46,1
46,5
46,17
46,20
46,25
46,31
46,34
46,45
46,48
46,58
46,60
46,69
46,81
46,85
46,91
46,110
46,118
46,128
47,1
47,3
47,8
47,15
47,37
47,44
47,48
47,58
47,59
47,60
47,73
47,92
47,101
47,109
47,115
47,116
47,124
47,128
48,5
48,7
48,15
48,17
48,29
48,30
48,31
48,32
48,46
48,47
48,49
48,69
48,79
48,89
48,97
48,111
48,120
48,122
49,11
49,23
49,26
49,39
49,41
49,43
49,48
49,50
49,52
49,61
49,62
49,68
49,71
49,88
49,93
49,98
49,107
49,116
50,10
50,19
50,23
50,24
50,44
50,49
50,54
50,56
50,61
50,67
50,68
50,82
50,88
50,97
50,102
50,107
50,122
50,127
51,5
51,19
51,20
51,21
51,28
51,30
51,56
51,62
51,76
51,79
51,81
51,85
51,104
51,106
51,110
51,112
51,120
51,128
52,2
52,11
52,23
52,24
52,49
52,58
52,61
52,62
52,67
52,71
52,80
52,82
52,93
52,96
52,98
52,111
52,119
52,123
53,7
53,9
53,10
53,17
53,28
53,31
53,38
53,39
53,40
53,45
53,56
53,69
53,79
53,81
53,85
53,99
53,125
53,127
54,8
54,11
54,19
54,24
54,30
54,40
54,41
54,50
54,75
54,78
54,80
54,91
54,94
54,99
54,102
54,111
54,121
54,125
55,2
55,17
55,19
55,22
55,26
55,35
55,36
55,38
55,64
55,65
55,66
55,81
55,99
55,100
55,103
55,105
55,119
55,123
56,5
56,11
56,23
56,33
56,50
56,51
56,53
56,58
56,61
56,62
56,63
56,79
56,80
56,88
56,91
56,93
56,103
56,107
57,2
57,6
57,14
57,17
57,20
57,22
57,26
57,35
57,38
57,42
57,65
57,77
57,95
57,100
57,114
57,115
57,118
57,119
58,23
58,24
58,46
58,47
58,52
58,56
58,62
58,63
58,80
58,82
58,88
58,93
58,94
58,95
58,113
58,121
58,122
58,127
59,8
59,12
59,13
59,18
59,31
59,37
59,45
59,47
59,64
59,73
59,84
59,86
59,90
59,92
59,103
59,107
59,109
59,115
60,10
60,11
60,12
60,14
60,18
60,23
60,37
60,39
60,44
60,46
60,47
60,67
60,92
60,99
60,101
60,108
60,109
60,128
61,11
61,27
61,29
61,40
61,49
61,50
61,52
61,56
61,75
61,82
61,88
61,93
61,98
61,102
61,108
61,109
61,121
61,126
62,15
62,19
62,26
62,29
62,40
62,41
62,49
62,51
62,52
62,56
62,58
62,71
62,75
62,79
62,88
62,99
62,102
62,121
63,22
63,24
63,25
63,27
63,36
63,42
63,43
63,56
63,58
63,74
63,87
63,94
63,100
63,105
63,112
63,113
63,117
63,120
64,2
64,3
64,15
64,36
64,43
64,55
64,59
64,67
64,77
64,78
64,100
64,108
64,112
64,114
64,117
64,118
64,122
64,126
65,11
65,25
65,26
65,38
65,55
65,57
65,70
65,77
65,78
65,87
65,99
65,104
65,111
65,112
65,115
65,117
65,118
65,123
66,2
66,3
66,5
66,8
66,22
66,26
66,27
66,38
66,55
66,84
66,87
66,89
66,103
66,105
66,115
66,117
66,125
66,127
67,1
67,3
67,15
67,16
67,20
67,21
67,37
67,50
67,52
67,60
67,64
67,89
67,90
67,92
67,100
67,104
67,116
67,124
68,1
68,11
68,16
68,18
68,19
68,24
68,49
68,50
68,75
68,83
68,85
68,95
68,102
68,107
68,110
68,119
68,121
68,122
69,6
69,7
69,18
69,33
69,43
69,46
69,48
69,53
69,72
69,76
69,85
69,88
69,94
69,96
69,97
69,99
69,120
69,125
70,2
70,14
70,17
70,18
70,22
70,27
70,35
70,38
70,42
70,43
70,65
70,76
70,78
70,87
70,98
70,115
70,116
70,127
71,2
71,3
71,13
71,24
71,33
71,36
71,40
71,43
71,49
71,52
71,62
71,80
71,83
71,91
71,94
71,107
71,110
71,122
72,4
72,5
72,7
72,15
72,17
72,20
72,22
72,25
72,28
72,29
72,30
72,69
72,76
72,86
72,90
72,111
72,112
72,128
73,8
73,10
73,13
73,15
73,21
73,22
73,32
73,33
73,34
73,47
73,59
73,86
73,89
73,95
73,104
73,107
73,109
73,125
74,2
74,20
74,35
74,37
74,38
74,42
74,43
74,63
74,77
74,78
74,97
74,98
74,104
74,113
74,117
74,118
74,123
74,127
75,11
75,13
75,19
75,22
75,23
75,33
75,34
75,41
75,54
75,61
75,62
75,68
75,78
75,83
75,95
75,98
75,115
75,122
76,4
76,6
76,9
76,12
76,17
76,29
76,31
76,51
76,69
76,70
76,72
76,77
76,105
76,106
76,111
76,112
76,125
76,128
77,3
77,19
77,27
77,38
77,43
77,57
77,64
77,65
77,74
77,76
77,78
77,80
77,87
77,100
77,108
77,119
77,121
77,127
78,15
78,22
78,26
78,30
78,36
78,54
78,64
78,65
78,70
78,74
78,75
78,77
78,85
78,110
78,115
78,117
78,119
78,127
79,3
79,4
79,30
79,32
79,34
79,45
79,48
79,51
79,53
79,56
79,62
79,81
79,91
79,96
79,97
79,99
79,111
79,125
80,11
80,24
80,42
80,52
80,54
80,56
80,58
80,71
80,77
80,83
80,84
80,90
80,94
80,95
80,96
80,98
80,103
80,124
81,2
81,5
81,7
81,9
81,17
81,25
81,28
81,37
81,46
81,51
81,53
81,55
81,79
81,92
81,99
81,115
81,123
81,128
82,16
82,19
82,23
82,24
82,34
82,38
82,50
82,52
82,58
82,61
82,83
82,89
82,91
82,93
82,95
82,109
82,114
82,121
83,14
83,20
83,27
83,35
83,37
83,41
83,68
83,71
83,75
83,80
83,82
83,88
83,94
83,95
83,98
83,100
83,102
83,103
84,6
84,8
84,14
84,15
84,16
84,32
84,37
84,39
84,40
84,41
84,59
84,66
84,80
84,90
84,108
84,109
84,116
84,126
85,4
85,10
85,20
85,25
85,28
85,30
85,31
85,33
85,37
85,46
85,51
85,53
85,68
85,69
85,78
85,96
85,97
85,99
86,1
86,7
86,14
86,15
86,18
86,24
86,31
86,32
86,44
86,59
86,72
86,73
86,89
86,90
86,101
86,102
86,116
86,117
87,16
87,22
87,30
87,35
87,36
87,38
87,42
87,44
87,63
87,65
87,66
87,70
87,77
87,92
87,105
87,112
87,113
87,120
88,23
88,39
88,41
88,49
88,50
88,56
88,58
88,61
88,62
88,69
88,83
88,93
88,95
88,100
88,101
88,102
88,108
88,122
89,29
89,32
89,37
89,44
89,48
89,66
89,67
89,73
89,82
89,86
89,90
89,92
89,108
89,109
89,116
89,121
89,126
89,128
90,1
90,5
90,12
90,18
90,21
90,59
90,67
90,72
90,80
90,84
90,86
90,89
90,91
90,92
90,95
90,104
90,124
90,126
91,19
91,23
91,24
91,33
91,38
91,40
91,46
91,54
91,56
91,71
91,79
91,82
91,90
91,93
91,95
91,102
91,117
91,122
92,1
92,8
92,12
92,21
92,47
92,59
92,60
92,67
92,81
92,87
92,89
92,90
92,113
92,116
92,118
92,123
92,124
92,126
93,1
93,8
93,32
93,33
93,41
93,49
93,52
93,56
93,58
93,61
93,82
93,88
93,91
93,98
93,100
93,102
93,107
93,112
94,2
94,33
94,41
94,54
94,58
94,63
94,69
94,71
94,80
94,83
94,95
94,98
94,103
94,107
94,115
94,117
94,121
94,122
95,4
95,40
95,57
95,58
95,68
95,73
95,75
95,80
95,82
95,83
95,88
95,90
95,91
95,94
95,99
95,103
95,107
95,122
96,4
96,7
96,8
96,9
96,12
96,17
96,20
96,29
96,30
96,52
96,69
96,79
96,80
96,85
96,101
96,106
96,118
96,125
97,1
97,4
97,5
97,7
97,9
97,17
97,23
97,25
97,28
97,30
97,48
97,50
97,69
97,74
97,79
97,85
97,110
97,123
98,5
98,19
98,24
98,33
98,40
98,49
98,52
98,61
98,70
98,74
98,75
98,80
98,83
98,93
98,94
98,120
98,122
98,124
99,6
99,28
99,29
99,45
99,53
99,54
99,55
99,60
99,62
99,65
99,69
99,79
99,81
99,85
99,95
99,106
99,111
99,128
100,2
100,3
100,22
100,35
100,43
100,44
100,55
100,57
100,63
100,64
100,67
100,77
100,83
100,88
100,93
100,112
100,118
100,123
101,1
101,13
101,15
101,21
101,34
101,39
101,40
101,44
101,47
101,60
101,86
101,88
101,96
101,105
101,111
101,116
101,119
101,126
102,7
102,9
102,11
102,23
102,28
102,38
102,41
102,50
102,54
102,61
102,62
102,68
102,83
102,86
102,88
102,91
102,93
102,107
103,9
103,11
103,16
103,19
103,33
103,40
103,41
103,55
103,56
103,59
103,66
103,80
103,83
103,94
103,95
103,107
103,109
103,121
104,1
104,6
104,8
104,12
104,14
104,16
104,18
104,21
104,22
104,37
104,39
104,51
104,65
104,67
104,73
104,74
104,90
104,108
105,9
105,11
105,24
105,27
105,38
105,55
105,63
105,66
105,76
105,87
105,101
105,112
105,113
105,114
105,115
105,119
105,125
105,127
106,1
106,5
106,6
106,7
106,9
106,21
106,25
106,27
106,29
106,31
106,40
106,45
106,51
106,76
106,96
106,99
106,112
106,122
107,2
107,21
107,22
107,24
107,41
107,49
107,50
107,56
107,59
107,68
107,71
107,73
107,93
107,94
107,95
107,102
107,103
107,117
108,1
108,8
108,15
108,16
108,21
108,32
108,37
108,39
108,60
108,61
108,64
108,77
108,84
108,88
108,89
108,104
108,123
108,126
109,10
109,13
109,14
109,15
109,31
109,37
109,41
109,47
109,59
109,60
109,61
109,73
109,82
109,84
109,89
109,103
109,124
109,126
110,4
110,5
110,6
110,10
110,25
110,28
110,29
110,41
110,42
110,45
110,46
110,51
110,68
110,71
110,78
110,97
110,120
110,128
111,1
111,4
111,7
111,9
111,19
111,30
111,31
111,45
111,48
111,52
111,54
111,65
111,72
111,76
111,79
111,99
111,101
111,120
112,22
112,27
112,43
112,51
112,63
112,64
112,65
112,72
112,76
112,87
112,93
112,100
112,105
112,106
112,113
112,115
112,119
112,123
113,2
113,3
113,15
113,27
113,35
113,38
113,40
113,45
113,58
113,63
113,74
113,87
113,92
113,105
113,112
113,114
113,118
113,123
114,3
114,9
114,12
114,21
114,26
114,27
114,35
114,42
114,57
114,64
114,82
114,105
114,113
114,115
114,117
114,118
114,123
114,124
115,28
115,36
115,47
115,57
115,59
115,65
115,66
115,70
115,75
115,78
115,81
115,94
115,105
115,112
115,114
115,117
115,119
115,127
116,4
116,12
116,13
116,26
116,31
116,32
116,34
116,37
116,47
116,49
116,67
116,70
116,84
116,86
116,89
116,92
116,101
116,124
117,3
117,18
117,36
117,43
117,63
117,64
117,65
117,66
117,74
117,78
117,86
117,91
117,94
117,107
117,114
117,115
117,118
117,127
118,9
118,30
118,36
118,41
118,42
118,46
118,57
118,64
118,65
118,74
118,92
118,96
118,100
118,113
118,114
118,117
118,123
118,127
119,3
119,5
119,8
119,26
119,27
119,35
119,36
119,38
119,52
119,55
119,57
119,68
119,77
119,78
119,101
119,105
119,112
119,115
120,4
120,6
120,7
120,20
120,29
120,31
120,35
120,45
120,48
120,51
120,63
120,69
120,87
120,98
120,110
120,111
120,125
120,126
121,7
121,19
121,23
121,26
121,28
121,33
121,41
121,54
121,58
121,61
121,62
121,68
121,77
121,82
121,89
121,94
121,103
121,122
122,13
122,25
122,32
122,33
122,48
122,50
122,58
122,64
122,68
122,71
122,75
122,88
122,91
122,94
122,95
122,98
122,106
122,121
123,2
123,3
123,18
123,22
123,42
123,52
123,55
123,65
123,74
123,81
123,92
123,97
123,100
123,108
123,112
123,113
123,114
123,118
124,1
124,6
124,10
124,14
124,16
124,18
124,25
124,44
124,47
124,67
124,80
124,90
124,92
124,98
124,109
124,114
124,116
124,128
125,6
125,7
125,9
125,17
125,29
125,31
125,34
125,53
125,54
125,66
125,69
125,73
125,76
125,79
125,96
125,105
125,120
125,128
126,4
126,16
126,18
126,21
126,25
126,32
126,36
126,39
126,61
126,64
126,84
126,89
126,90
126,92
126,101
126,108
126,109
126,120
127,2
127,3
127,11
127,27
127,38
127,45
127,50
127,53
127,58
127,66
127,70
127,74
127,77
127,78
127,105
127,115
127,117
127,118
128,6
128,9
128,13
128,20
128,25
128,29
128,46
128,47
128,51
128,60
128,72
128,76
128,81
128,89
128,99
128,110
128,124
128,125
